index,num_chars,num_words,num_special_chars,num_ticks,num_dashes,num_commas,num_pipes,num_equals,num_keywords,num_parens,avg_word_len,label
2951,128,17,37,6,0,0,4,2,3,6,6.588235294117647,1
2953,49,5,22,4,0,0,0,1,1,8,9.0,1
2955,104,12,25,0,2,2,0,1,2,3,7.75,1
2956,35,1,3,0,1,0,0,0,0,0,35.0,0
2958,23,1,8,0,0,2,0,1,0,2,23.0,1
2961,62,6,17,1,2,1,0,1,2,6,9.5,1
2965,15,1,2,0,0,0,0,0,0,0,15.0,0
2971,13,1,5,0,0,0,0,0,0,0,13.0,1
2973,120,14,34,6,2,1,0,0,2,6,7.642857142857143,1
2974,116,7,28,0,0,4,0,0,2,14,15.714285714285714,1
2975,55,2,12,0,0,0,0,2,0,0,27.0,1
2976,28,5,5,0,0,1,0,0,0,0,4.8,0
2978,22,4,5,0,1,1,0,0,0,0,4.75,0
2980,58,8,15,3,0,0,2,2,3,1,6.375,1
2981,180,24,40,0,2,6,0,2,3,5,6.541666666666667,1
2982,60,8,27,0,0,0,0,1,3,12,6.625,1
2983,19,3,7,0,0,0,0,1,1,1,5.666666666666667,1
2984,77,13,30,4,0,0,0,2,1,10,5.0,1
2985,55,5,12,1,0,6,0,0,2,0,10.2,1
2986,18,3,8,0,0,0,0,0,1,3,5.333333333333333,1
2988,63,5,16,0,2,7,0,0,2,2,11.8,1
2991,35,5,9,1,1,1,0,0,2,1,6.2,1
2992,64,5,17,1,2,7,0,0,2,3,12.0,1
2993,52,7,14,0,2,1,0,2,2,3,6.571428571428571,1
2995,67,3,20,2,2,1,0,1,1,9,21.666666666666668,1
2996,11,1,7,0,0,0,1,0,0,0,11.0,1
3003,40,1,27,0,0,0,0,0,0,0,40.0,1
3010,64,8,21,1,2,0,0,1,3,9,7.125,1
3011,44,5,17,4,0,0,0,2,2,6,8.0,1
3017,94,14,27,2,0,0,0,2,1,8,5.785714285714286,1
3027,93,9,22,0,2,4,0,0,1,4,9.444444444444445,1
3030,130,12,40,0,0,4,0,1,4,18,9.916666666666666,1
3032,90,10,24,0,2,2,0,0,1,5,8.1,1
3034,62,5,15,1,0,7,0,0,2,1,11.6,1
3037,105,8,29,1,0,4,0,1,2,14,12.25,1
3041,3,1,1,0,0,0,1,0,0,0,3.0,1
3042,73,10,28,4,0,0,0,0,4,14,6.4,1
3043,38,1,13,0,0,0,0,0,0,2,38.0,1
3044,71,8,18,3,1,2,2,1,3,1,8.0,1
3046,59,6,19,0,2,0,0,1,2,8,9.0,1
3048,46,7,13,1,3,0,0,2,2,1,5.714285714285714,1
3054,122,16,41,4,1,0,4,2,3,10,6.6875,1
3055,43,5,14,4,1,0,0,2,2,2,7.8,1
3058,47,7,16,0,0,0,0,1,3,4,5.857142857142857,1
3066,25,4,5,0,1,1,0,0,0,0,5.5,0
3067,65,4,25,2,0,0,0,3,0,0,15.5,1
3070,46,5,19,4,0,0,0,2,2,8,8.4,1
3071,105,11,21,0,2,4,0,1,2,2,8.636363636363637,1
3072,38,7,8,0,0,1,0,0,0,0,4.571428571428571,0
3077,77,13,19,0,2,0,0,2,1,2,5.0,1
3078,177,13,46,4,0,6,0,2,3,20,12.692307692307692,1
3080,23,3,9,0,3,0,0,1,1,2,7.0,1
3084,90,15,27,1,2,0,0,2,1,8,5.066666666666666,1
3088,19,4,7,0,3,0,0,0,1,0,4.0,1
3090,92,9,23,1,2,1,0,2,3,7,9.333333333333334,1
3092,140,3,42,0,2,4,10,1,1,22,46.0,1
3093,36,5,10,1,1,1,0,0,2,2,6.4,1
3096,78,4,29,6,0,1,0,1,1,14,18.75,1
3098,43,1,3,0,1,0,0,0,0,0,43.0,0
3099,113,3,33,0,2,3,6,1,1,18,37.0,1
3101,79,13,24,0,0,0,0,2,1,6,5.153846153846154,1
3104,50,7,15,1,2,0,0,2,2,3,6.285714285714286,1
3106,19,3,4,0,0,2,0,0,0,0,5.666666666666667,0
3115,42,5,12,1,1,2,0,0,2,3,7.6,1
3118,137,15,34,4,0,2,0,2,3,6,8.2,1
3121,27,5,6,0,0,0,0,0,0,0,4.6,0
3122,17,3,4,1,0,1,0,0,0,0,5.0,0
3124,100,5,34,0,0,1,6,2,2,16,19.2,1
3125,54,9,13,0,1,0,0,1,3,2,5.111111111111111,1
3126,111,6,39,0,0,0,0,4,0,0,17.666666666666668,1
3130,160,5,46,0,2,4,10,2,2,23,31.2,1
3131,164,5,52,0,0,4,10,2,2,28,32.0,1
3134,14,4,5,0,2,0,0,0,1,0,2.75,1
3135,204,13,65,0,1,0,20,2,2,29,14.76923076923077,1
3136,28,6,8,0,0,2,0,0,0,0,3.8333333333333335,0
3137,136,16,37,7,2,1,0,1,3,5,7.5625,1
3140,26,4,4,0,0,1,0,0,0,0,5.75,0
3143,27,1,12,1,0,2,0,1,0,5,27.0,1
3147,20,3,8,1,2,0,0,1,1,2,6.0,1
3151,115,12,31,4,0,2,0,1,2,8,8.666666666666666,1
3152,56,7,15,4,1,1,0,1,3,2,7.142857142857143,1
3154,17,1,13,0,0,0,0,0,0,0,17.0,1
3156,126,10,39,4,0,4,0,2,3,18,11.7,1
3157,36,3,12,0,2,0,0,0,0,3,11.333333333333334,1
3158,65,8,20,0,0,0,0,1,2,9,7.25,1
3162,32,1,3,0,1,0,0,0,0,0,32.0,0
3163,5,1,2,0,0,0,1,0,0,1,5.0,1
3164,155,5,50,4,0,4,10,2,2,24,30.2,1
3165,71,10,23,0,0,0,0,1,3,10,6.2,1
3175,26,2,10,0,2,0,0,0,0,4,12.5,1
3178,14,3,5,0,0,2,0,0,0,0,4.0,0
3186,251,18,88,4,0,0,26,3,4,38,13.0,1
3189,230,16,77,2,0,1,20,3,3,32,13.4375,1
3192,120,16,37,4,0,3,0,2,3,6,6.5625,1
3194,126,16,32,0,2,3,0,2,3,4,6.9375,1
3195,115,15,29,1,2,2,0,1,2,5,6.733333333333333,1
3197,56,9,17,1,2,0,0,1,0,3,5.333333333333333,1
3198,154,15,36,0,0,5,0,1,2,12,9.333333333333334,1
3199,101,12,28,0,2,2,0,1,2,6,7.5,1
3203,47,7,12,1,1,0,0,1,2,1,5.857142857142857,1
3204,13,3,2,0,0,0,0,0,0,0,3.6666666666666665,0
3205,150,13,34,0,2,5,0,2,1,13,10.615384615384615,1
3208,111,11,29,4,0,4,0,1,2,8,9.181818181818182,1
3210,94,16,27,0,0,0,0,1,2,10,4.9375,1
3212,54,3,19,2,0,0,0,2,0,2,17.333333333333332,1
3213,104,12,25,1,2,2,0,1,2,4,7.75,1
3216,109,5,23,1,0,4,0,1,1,12,21.0,1
3218,52,6,20,1,0,0,0,0,1,11,7.833333333333333,1
3219,94,5,36,4,0,1,6,2,2,16,18.0,1
3221,42,4,15,0,0,0,0,0,1,9,9.75,1
3222,102,7,33,4,0,1,6,1,3,14,13.714285714285714,1
3224,189,13,69,0,0,0,20,2,1,32,13.615384615384615,1
3225,42,2,13,2,0,0,0,1,0,4,20.5,1
3227,220,15,70,1,2,0,20,3,3,29,13.733333333333333,1
3228,262,20,95,0,0,0,26,2,5,44,12.15,1
3229,71,10,17,1,2,0,0,1,1,3,6.2,1
3231,93,5,28,0,0,1,6,2,2,10,17.8,1
3237,23,6,7,0,0,0,0,0,0,0,3.0,0
3241,23,1,3,0,1,0,0,0,0,0,23.0,0
3242,62,7,14,0,2,4,0,1,3,0,8.0,1
3245,93,1,89,0,0,0,0,0,0,0,93.0,1
3247,21,4,6,0,0,2,0,0,0,0,4.5,0
3248,92,3,22,0,2,0,0,2,0,0,30.0,1
3253,21,3,7,1,3,0,0,1,1,0,6.333333333333333,1
3256,25,5,7,0,0,1,0,0,0,0,4.2,0
3257,112,14,27,1,2,2,0,1,2,3,7.071428571428571,1
3260,258,20,91,4,0,0,26,2,5,40,11.95,1
3261,78,5,20,0,3,9,0,0,2,2,14.8,1
3262,34,5,11,0,2,1,0,0,2,2,6.0,1
3265,50,5,13,0,2,0,0,1,1,2,9.2,1
3273,73,5,18,1,0,9,0,0,2,3,13.8,1
3275,95,5,30,4,0,1,6,2,2,12,18.2,1
3277,36,5,11,4,1,0,0,2,2,0,6.4,1
3278,37,1,3,0,0,0,0,0,0,0,37.0,0
3280,40,6,10,0,0,0,0,1,2,4,5.833333333333333,1
3283,41,7,13,0,2,0,0,1,2,4,5.0,1
3284,92,10,22,3,0,5,2,1,4,1,8.3,1
3285,24,5,5,0,0,1,0,0,0,0,4.0,0
3287,129,5,37,0,0,3,6,2,2,22,25.0,1
3289,13,1,4,0,0,0,0,1,0,2,13.0,1
3294,224,14,72,0,1,1,0,3,2,40,15.071428571428571,1
3295,18,4,4,0,0,1,0,0,0,0,3.75,0
3296,58,7,22,0,0,1,0,1,3,10,7.428571428571429,1
3298,46,5,12,0,3,3,0,0,2,0,8.4,1
3299,35,1,4,0,0,0,0,0,0,0,35.0,0
3302,48,6,13,3,0,0,2,2,2,1,7.166666666666667,1
3305,41,6,12,1,0,0,0,1,1,3,6.0,1
3306,53,5,15,0,1,4,0,0,2,3,9.8,1
3309,57,7,17,0,0,1,0,2,2,6,7.285714285714286,1
3317,154,18,41,1,1,3,0,2,2,15,7.611111111111111,1
3318,13,2,2,1,0,0,0,0,0,0,6.0,0
3319,222,17,77,4,0,1,20,2,4,32,12.117647058823529,1
3320,185,15,46,0,2,6,0,2,3,19,11.4,1
3326,118,14,35,4,0,2,0,2,3,8,7.5,1
3331,17,3,5,0,0,0,0,0,0,2,5.0,1
3333,87,10,26,4,0,1,0,1,4,10,7.8,1
3342,79,5,22,2,0,1,0,2,2,8,15.0,1
3349,116,14,33,4,0,2,0,2,3,8,7.357142857142857,1
3350,120,13,31,4,0,4,0,2,3,8,8.307692307692308,1
3351,35,3,11,1,2,0,0,0,0,3,11.0,1
3355,60,5,13,0,0,7,0,0,2,1,11.2,1
3356,65,5,20,0,0,0,0,4,0,0,12.2,1
3360,20,4,5,0,0,1,0,0,0,0,4.25,0
3361,102,6,28,0,2,1,6,1,2,10,16.166666666666668,1
3369,192,14,49,4,0,6,0,2,3,20,12.785714285714286,1
3370,68,5,17,1,2,8,0,0,2,2,12.8,1
3374,60,5,14,1,1,6,0,0,2,1,11.2,1
3375,39,5,9,1,1,2,0,0,2,0,7.0,1
3376,67,10,22,0,0,0,0,1,4,8,5.8,1
3379,31,5,8,1,0,1,0,0,2,0,5.4,1
3382,50,5,12,1,3,4,0,0,2,0,9.2,1
3383,221,23,55,1,0,6,0,1,8,21,8.652173913043478,1
3386,20,2,1,0,0,0,0,0,0,0,9.5,0
3389,153,18,40,1,1,3,0,2,2,14,7.555555555555555,1
3390,77,6,29,2,4,0,0,0,0,2,12.0,1
3391,56,8,13,1,1,2,0,0,2,1,6.125,1
3392,21,4,5,0,1,1,0,0,0,0,4.5,0
3393,145,18,40,7,2,1,0,1,3,6,7.111111111111111,1
3395,68,5,18,1,1,7,0,0,2,3,12.8,1
3398,39,5,9,0,3,2,0,0,2,0,7.0,1
3399,147,4,42,0,2,4,10,1,1,22,36.0,1
3400,113,12,25,0,0,0,0,1,1,7,8.5,1
3404,104,5,27,4,0,3,4,1,1,10,20.0,1
3407,29,1,5,0,0,0,0,0,0,0,29.0,1
3408,206,14,49,1,0,3,6,1,1,23,13.785714285714286,1
3411,43,6,16,2,0,0,0,1,1,2,6.333333333333333,1
3414,89,8,20,1,3,6,0,1,3,1,10.25,1
3417,120,18,37,8,0,0,4,1,4,6,5.722222222222222,1
3419,38,5,13,0,1,0,0,2,2,6,6.8,1
3422,93,9,24,2,0,1,0,2,3,8,9.444444444444445,1
3423,82,5,22,3,2,1,0,2,2,9,15.6,1
3424,42,8,10,0,0,0,0,1,0,2,4.375,1
3425,126,5,34,1,2,3,6,2,2,16,24.4,1
3433,200,15,77,0,0,0,20,3,2,32,12.4,1
3434,122,16,31,0,0,3,0,2,3,6,6.6875,1
3439,18,3,6,1,0,0,0,1,1,2,5.333333333333333,1
3440,71,9,17,1,2,4,0,1,3,1,7.0,1
3442,43,5,16,0,0,0,0,1,1,2,7.8,1
3446,104,7,31,1,2,1,6,2,2,12,14.0,1
3447,74,9,20,2,0,0,0,2,3,6,7.333333333333333,1
3453,71,10,22,0,2,0,0,1,3,9,6.2,1
3454,95,3,22,1,0,4,0,0,0,14,31.0,1
3455,67,5,19,0,0,1,0,2,2,8,12.6,1
3456,81,6,22,4,0,1,4,2,2,6,12.666666666666666,1
3460,93,9,22,0,2,4,0,0,1,5,9.444444444444445,1
3465,59,7,20,4,0,1,0,1,3,8,7.571428571428571,1
3467,43,5,9,0,1,3,0,0,2,0,7.8,1
3472,46,6,17,1,0,0,0,0,2,9,6.833333333333333,1
3473,47,6,17,0,2,0,0,1,2,7,7.0,1
3474,121,8,29,0,2,6,0,2,2,12,14.25,1
3477,21,3,7,1,1,0,0,1,1,2,6.333333333333333,1
3480,23,3,4,0,0,2,0,0,0,0,7.0,0
3483,21,3,3,0,0,1,0,0,0,0,6.333333333333333,0
3488,76,13,18,0,2,0,0,2,1,1,4.923076923076923,1
3489,175,6,51,4,0,4,10,2,2,24,28.333333333333332,1
3491,55,9,13,0,2,1,0,1,3,1,5.222222222222222,1
3493,98,14,28,4,1,0,4,1,2,4,6.071428571428571,1
3503,90,11,30,4,0,0,4,1,4,10,7.2727272727272725,1
3505,10,1,1,0,1,0,0,0,0,0,10.0,0
3506,18,2,2,1,0,0,0,0,0,0,8.5,0
3508,27,1,3,0,1,0,0,0,0,0,27.0,0
3510,77,6,18,3,0,1,0,2,2,5,12.0,1
3514,35,5,9,1,3,1,0,0,2,0,6.2,1
3516,16,3,4,0,1,1,0,0,0,0,4.666666666666667,0
3522,264,20,91,0,3,0,26,3,4,40,12.25,1
3523,50,5,12,0,3,4,0,0,2,0,9.2,1
3525,74,5,19,0,0,9,0,0,2,3,14.0,1
3529,23,3,9,1,3,0,0,1,1,2,7.0,1
3531,29,3,8,0,1,1,0,1,1,2,9.0,1
3533,225,17,78,0,1,1,20,2,4,32,12.294117647058824,1
3534,32,5,10,0,2,0,0,1,2,3,5.6,1
3542,61,8,19,0,0,0,0,2,3,10,6.75,1
3547,107,6,35,4,0,1,6,1,2,16,17.0,1
3549,102,12,33,0,0,2,0,1,2,8,7.583333333333333,1
3550,11,1,1,0,0,0,0,0,0,0,11.0,0
3552,66,9,17,1,3,2,0,1,3,2,6.444444444444445,1
3553,36,1,10,0,0,0,0,0,0,2,36.0,1
3558,115,12,27,0,0,0,0,1,1,9,8.666666666666666,1
3568,111,12,23,0,0,0,0,1,1,6,8.333333333333334,1
3572,116,15,29,1,2,3,0,0,1,3,6.8,1
3573,32,3,8,0,0,0,0,0,0,2,10.0,1
3575,63,5,16,1,0,7,0,0,2,2,11.8,1
3576,68,10,22,1,2,0,0,1,0,6,5.9,1
3579,22,3,4,0,0,2,0,0,0,0,6.666666666666667,0
3583,119,17,31,1,2,2,0,2,2,6,6.0588235294117645,1
3586,57,5,20,0,1,1,0,2,2,8,10.6,1
3588,84,9,26,3,0,0,2,1,3,9,8.444444444444445,1
3593,205,15,67,0,1,0,0,2,2,40,12.733333333333333,1
3598,55,5,13,0,3,5,0,0,2,0,10.2,1
3600,85,10,21,3,2,0,0,2,2,3,7.6,1
3607,31,5,9,0,2,0,0,1,2,2,5.4,1
3609,21,3,7,0,1,0,0,1,1,2,6.333333333333333,1
3612,112,14,31,1,2,3,0,1,2,5,7.071428571428571,1
3615,74,5,16,0,3,9,0,0,2,0,14.0,1
3620,49,5,17,4,0,1,0,2,2,6,9.0,1
3623,22,4,10,0,3,0,0,0,1,3,4.75,1
3627,58,8,25,0,0,0,0,1,3,10,6.375,1
3628,86,9,20,1,2,7,0,1,3,1,8.666666666666666,1
3630,34,5,8,0,3,1,0,0,2,0,6.0,1
3633,47,1,43,0,0,0,0,0,0,0,47.0,1
3634,18,4,6,0,0,1,0,0,0,0,3.75,0
3635,51,1,12,0,0,0,0,0,0,2,51.0,1
3637,20,5,7,0,0,1,0,0,0,0,3.2,0
3641,43,5,14,3,2,0,0,1,1,1,7.8,1
3644,62,6,16,0,2,1,0,1,2,6,9.5,1
3645,71,7,20,4,0,1,0,1,3,8,9.285714285714286,1
3648,39,5,10,1,0,0,0,0,0,3,7.0,1
3654,96,12,24,3,2,0,2,2,3,3,7.083333333333333,1
3657,26,4,10,3,2,0,0,0,0,0,5.75,1
3660,42,1,3,0,0,0,0,0,0,0,42.0,0
3663,121,16,30,0,2,2,0,2,3,5,6.625,1
3670,19,3,5,0,0,2,0,0,0,0,5.666666666666667,0
3671,20,4,8,1,3,0,0,0,1,0,4.25,1
3672,24,4,6,0,0,2,0,0,0,0,5.25,0
3674,151,9,35,0,0,6,0,1,1,18,15.88888888888889,1
3682,27,5,12,0,0,0,0,2,2,0,4.6,1
3688,174,22,42,4,0,6,0,2,3,8,6.954545454545454,1
3691,46,5,12,1,3,3,0,0,2,1,8.4,1
3692,70,6,15,0,0,1,0,1,1,5,10.833333333333334,1
3693,139,17,36,3,2,2,2,2,4,5,7.235294117647059,1
3694,40,6,7,0,1,1,0,0,0,0,5.833333333333333,0
3699,52,8,17,2,2,0,0,1,1,2,5.625,1
3706,142,3,44,0,2,4,10,1,1,23,46.666666666666664,1
3707,26,1,2,0,0,0,0,0,0,0,26.0,1
3711,21,4,5,0,0,2,0,0,0,0,4.5,0
3713,27,4,6,0,0,1,0,0,0,0,6.0,0
3716,28,5,9,0,2,0,0,0,2,3,4.8,1
3717,25,1,10,1,0,2,0,1,0,4,25.0,1
3720,72,8,18,0,0,1,0,0,3,4,8.125,1
3722,83,12,23,0,0,1,0,1,1,8,6.0,1
3723,40,5,9,0,0,3,0,0,2,1,7.2,1
3731,104,16,33,0,2,0,0,1,2,11,5.5625,1
3732,38,3,14,1,2,0,0,0,0,5,12.0,1
3735,89,2,17,0,0,0,0,2,0,2,44.0,1
3737,190,14,47,2,0,6,0,2,3,20,12.642857142857142,1
3740,18,3,4,0,1,0,0,1,1,0,5.333333333333333,1
3743,36,5,15,0,0,0,0,1,2,6,6.4,1
3744,103,12,24,0,2,2,0,1,2,2,7.666666666666667,1
3748,117,13,27,1,2,4,0,2,3,5,8.076923076923077,1
3750,22,4,5,0,0,2,0,0,0,0,4.75,0
3751,99,8,21,1,0,9,0,1,3,1,11.5,1
3752,59,7,16,1,2,1,0,2,2,4,7.571428571428571,1
3753,53,9,14,0,2,0,0,1,0,1,5.0,1
3755,103,2,27,0,2,4,4,0,0,15,51.0,1
3757,89,10,23,0,2,2,0,0,1,3,8.0,1
3761,35,5,7,0,1,1,0,0,0,0,6.2,0
3767,38,5,19,0,0,0,0,2,2,6,6.8,1
3776,69,10,24,0,0,0,0,1,4,10,6.0,1
3778,49,7,18,4,0,0,0,1,3,6,6.142857142857143,1
3782,47,3,13,0,0,0,0,2,0,0,15.0,1
3785,61,3,17,2,1,0,0,1,0,4,19.666666666666668,1
3786,216,16,53,0,2,3,6,2,2,24,12.5625,1
3789,118,4,31,0,0,4,4,1,1,14,28.75,1
3790,73,5,19,0,3,8,0,0,2,2,13.8,1
3794,63,8,21,0,0,0,0,0,3,8,7.0,1
3796,47,5,14,1,0,1,0,2,2,5,8.6,1
3798,88,15,29,4,0,0,0,1,2,10,4.933333333333334,1
3799,124,15,32,0,0,4,0,1,4,8,7.333333333333333,1
3806,86,10,21,3,1,3,2,1,4,1,7.7,1
3807,11,1,1,0,1,0,0,0,0,0,11.0,0
3813,102,12,25,4,0,2,0,1,2,2,7.583333333333333,1
3814,176,14,43,1,0,6,0,1,2,19,11.642857142857142,1
3817,63,2,17,3,2,1,0,0,0,8,31.0,1
3822,222,15,74,4,0,0,20,3,3,32,13.866666666666667,1
3833,97,6,27,5,2,1,2,2,2,9,15.333333333333334,1
3835,113,3,34,1,2,3,6,1,1,19,37.0,1
3837,41,5,11,0,3,2,0,0,2,2,7.4,1
3840,72,7,17,0,0,1,0,2,2,6,9.428571428571429,1
3844,53,7,17,4,1,1,0,1,3,4,6.714285714285714,1
3845,186,23,43,4,0,6,0,2,3,6,7.130434782608695,1
3847,123,18,38,4,1,0,4,1,4,6,5.888888888888889,1
3850,18,1,0,0,0,0,0,0,0,0,18.0,0
3851,101,11,23,0,2,4,0,1,2,4,8.272727272727273,1
3852,56,7,13,1,1,2,0,1,3,1,7.142857142857143,1
3857,122,4,35,4,0,4,4,1,1,18,29.75,1
3871,34,5,11,4,0,0,0,1,1,2,6.0,1
3873,62,7,14,1,0,4,0,1,3,1,8.0,1
3874,205,17,65,4,0,0,0,1,3,34,11.117647058823529,1
3876,60,9,17,1,2,0,0,1,2,5,5.777777777777778,1
3877,47,5,13,0,1,3,0,0,2,3,8.6,1
3879,64,5,17,0,0,1,0,2,2,6,12.0,1
3881,49,5,14,4,0,0,0,1,1,2,9.0,1
3882,46,5,12,1,1,3,0,0,2,2,8.4,1
3890,457,52,162,3,2,55,0,0,0,20,7.8076923076923075,1
3896,120,8,32,4,0,6,0,1,3,14,14.125,1
3900,111,12,27,4,0,2,0,1,2,4,8.333333333333334,1
3906,80,9,18,1,0,6,0,1,3,1,8.0,1
3908,61,5,21,0,0,1,0,2,2,8,11.4,1
3909,48,3,12,0,0,1,0,1,1,5,15.333333333333334,1
3910,47,5,13,1,3,3,0,0,2,2,8.6,1
3914,264,20,91,1,3,0,26,3,4,39,12.25,1
3915,24,3,10,0,3,0,0,1,1,3,7.333333333333333,1
3916,69,5,15,0,1,8,0,0,2,0,13.0,1
3919,49,2,11,0,1,0,0,2,0,0,24.0,1
3920,54,9,13,0,1,0,0,1,3,1,5.111111111111111,1
3922,47,5,12,1,2,4,0,0,2,0,8.6,1
3924,81,13,26,4,0,0,0,2,1,8,5.3076923076923075,1
3927,221,15,71,4,1,0,20,3,3,28,13.8,1
3928,41,5,14,6,0,0,0,1,1,0,7.4,1
3934,24,5,6,0,0,1,0,0,0,0,4.0,0
3939,52,5,13,0,0,5,0,0,2,1,9.6,1
3940,20,3,8,0,0,0,0,1,1,3,6.0,1
3941,100,12,26,0,2,3,0,0,1,2,7.416666666666667,1
3944,109,14,33,4,0,2,0,2,3,6,6.857142857142857,1
3945,34,5,11,1,2,1,0,0,2,3,6.0,1
3946,47,2,11,1,0,1,0,0,0,6,23.0,1
3947,49,5,12,0,2,0,0,1,1,2,9.0,1
3954,14,1,6,0,0,0,0,0,0,0,14.0,1
3955,115,5,31,4,0,4,0,1,1,18,22.2,1
3959,73,5,18,1,2,9,0,0,2,2,13.8,1
3960,59,7,16,1,2,0,0,1,1,3,7.571428571428571,1
3963,91,10,19,0,0,2,0,0,1,4,8.2,1
3965,112,14,31,0,2,3,0,1,2,6,7.071428571428571,1
3966,106,12,26,0,2,2,0,1,2,6,7.916666666666667,1
3967,83,9,18,0,1,6,0,1,3,1,8.333333333333334,1
3969,181,15,47,0,0,6,0,1,4,20,11.133333333333333,1
3971,41,6,22,2,0,0,0,1,1,6,6.0,1
3973,48,2,11,0,0,0,0,2,0,0,23.5,1
3975,79,11,19,0,2,0,0,2,2,4,6.2727272727272725,1
3978,122,16,30,1,2,2,0,2,2,5,6.6875,1
3981,31,5,11,4,0,0,0,1,2,2,5.4,1
3984,23,5,5,0,0,1,0,0,0,0,3.8,0
3985,10,2,2,0,0,1,0,0,0,0,4.5,0
3986,56,5,14,0,1,5,0,0,2,3,10.4,1
3989,235,23,59,2,0,6,0,2,9,22,9.26086956521739,1
3990,37,5,15,4,0,1,0,2,2,2,6.6,1
3991,180,15,45,0,0,6,0,1,4,18,11.066666666666666,1
3992,19,4,7,0,1,0,0,0,1,0,4.0,1
3996,19,4,5,0,1,1,0,0,0,0,4.0,0
4000,19,3,7,0,0,0,0,0,0,2,5.666666666666667,1
4002,50,4,11,0,0,1,0,0,1,5,11.75,1
4003,54,9,15,0,2,0,0,1,0,1,5.111111111111111,1
4004,121,18,36,8,1,0,4,1,4,4,5.777777777777778,1
4005,27,4,5,0,0,1,0,0,0,0,6.0,0
4007,70,5,16,0,3,8,0,0,2,0,13.2,1
4009,122,18,39,8,0,0,4,1,4,8,5.833333333333333,1
4012,124,14,33,0,0,2,0,2,3,8,7.928571428571429,1
4014,45,8,12,1,0,1,0,1,0,2,4.75,1
4017,147,2,34,2,0,0,0,2,0,4,73.0,1
4028,16,3,5,0,0,2,0,0,0,0,4.666666666666667,0
4031,27,1,23,0,0,0,0,0,0,0,27.0,1
4032,85,10,24,4,0,1,0,1,4,8,7.6,1
4034,85,7,18,0,3,8,0,1,3,0,11.285714285714286,1
4038,61,9,15,0,2,2,0,1,3,1,5.888888888888889,1
4042,65,5,15,0,1,7,0,0,2,1,12.2,1
4045,33,1,3,0,1,0,0,0,0,0,33.0,0
4048,54,8,21,0,0,0,0,2,3,6,5.875,1
4049,57,5,15,0,1,5,0,0,2,2,10.6,1
4050,36,4,10,0,2,0,0,1,1,2,8.25,1
4051,258,18,93,4,1,0,26,3,4,42,13.38888888888889,1
4057,261,20,92,4,1,0,26,2,5,40,12.1,1
4060,53,5,21,4,0,1,0,2,2,10,9.8,1
4064,47,7,14,1,3,0,0,2,2,2,5.857142857142857,1
4065,20,4,5,0,1,1,0,0,0,0,4.25,0
4066,21,4,9,1,1,0,0,0,1,3,4.5,1
4068,18,4,6,0,3,0,0,0,1,0,3.75,1
4069,44,3,15,2,0,0,0,2,0,2,14.0,1
4071,62,6,20,4,0,1,4,2,2,4,9.5,1
4072,37,6,7,0,0,1,0,0,0,0,5.333333333333333,0
4073,92,13,23,0,0,3,0,1,1,6,6.153846153846154,1
4074,195,14,51,0,0,5,0,2,3,24,13.0,1
4081,35,3,11,0,2,0,0,0,0,3,11.0,1
4083,70,7,15,0,0,1,0,2,2,5,9.142857142857142,1
4086,16,4,7,0,2,0,0,0,1,1,3.25,1
4091,178,13,48,4,0,6,0,2,3,22,12.76923076923077,1
4093,62,8,21,4,0,0,0,1,3,8,6.875,1
4096,151,13,37,4,0,5,0,2,1,14,10.692307692307692,1
4097,76,8,18,3,0,4,0,1,3,1,8.625,1
4098,37,4,9,0,2,1,0,1,1,2,8.5,1
4102,124,4,37,4,0,4,4,1,1,20,30.25,1
4103,220,14,66,1,3,1,0,3,2,35,14.785714285714286,1
4105,44,5,13,1,2,3,0,0,2,3,8.0,1
4113,129,16,31,0,2,2,0,2,3,6,7.125,1
4115,53,5,18,0,0,0,0,1,1,6,9.8,1
4122,72,10,24,0,2,0,0,1,3,10,6.3,1
4123,51,8,16,3,2,0,0,1,1,1,5.5,1
4125,36,5,9,0,1,0,0,2,2,0,6.4,1
4129,47,5,18,4,1,0,0,2,2,6,8.6,1
4130,52,7,19,0,1,0,0,1,3,6,6.571428571428571,1
4134,22,3,8,1,3,0,0,1,1,0,6.666666666666667,1
4135,34,3,8,0,1,1,0,1,1,3,10.666666666666666,1
4138,218,14,66,0,1,1,0,3,2,38,14.642857142857142,1
4139,98,9,21,0,1,9,0,1,3,1,10.0,1
4140,184,23,40,1,2,6,0,2,3,5,7.043478260869565,1
4142,21,5,8,0,0,2,0,0,0,0,3.4,0
4143,119,5,39,0,0,3,6,2,2,18,23.0,1
4144,259,20,90,4,1,0,26,2,5,38,12.0,1
4146,51,1,20,3,2,0,0,0,0,2,51.0,1
4153,21,3,7,0,1,0,0,1,1,1,6.333333333333333,1
4161,46,6,11,1,0,0,0,2,2,1,6.833333333333333,1
4164,46,7,10,1,0,1,0,1,3,0,5.714285714285714,1
4168,219,14,65,0,3,1,0,3,2,35,14.714285714285714,1
4173,61,8,21,0,0,0,0,1,3,12,6.75,1
4174,20,3,6,0,1,0,0,1,1,1,6.0,1
4176,29,5,10,0,2,0,0,0,2,3,5.0,1
4179,213,15,80,4,0,1,20,3,3,34,13.266666666666667,1
4181,122,10,43,4,0,4,0,2,3,20,11.3,1
4185,137,16,37,1,1,3,0,1,1,14,7.625,1
